0.0220455	4.60073e-16	4.60073e-16	0	0.401176	4.66645e-16
0.0256817	4.60073e-16	4.60073e-16	0	0.386672	4.66645e-16
0.0373366	4.60073e-16	4.60073e-16	0	0.343387	4.66645e-16
0.0460319	4.60073e-16	4.60073e-16	0	0.320524	4.66645e-16
0.0538314	4.60073e-16	4.60073e-16	0	0.495226	4.66645e-16
0.0600369	4.60073e-16	4.60073e-16	0	0.913171	4.66645e-16
0.0661662	4.60073e-16	4.60073e-16	0	0.995176	4.66645e-16
0.0722668	4.60073e-16	4.60073e-16	0	0.999767	4.66645e-16
0.0784049	4.60073e-16	4.60073e-16	0	0.999989	4.66645e-16
0.0845112	4.60073e-16	4.60073e-16	0	0.999999	4.66645e-16
0.0905278	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.0966125	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.103067	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.109195	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.115331	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.121431	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.127507	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.133873	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.139995	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.14607	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.152167	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.158085	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.164332	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.170236	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.176535	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.182525	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.188594	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.194694	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.200694	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.206812	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.212903	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.21926	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.225358	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.231505	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.237605	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.24365	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.249757	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.25592	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.261882	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.267819	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.273979	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.279877	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.286465	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.292654	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.298556	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.304886	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.310954	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.317051	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.323335	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.329287	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.335194	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.341397	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.34758	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.353483	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.359785	4.60073e-16	4.60073e-16	0	1	4.66645e-16
0.36575	4.60073e-16	4.60073e-16	0	1	4.66645e-16
