1.5e-07	1	1	1	1	2.24434e-16
1.1292e-06	1	1	1	1	4.09234e-16
1.1382e-06	1	1	1	1	5.75364e-16
1.22402e-06	1	1	1	1	8.60455e-16
1.2732e-06	1	1	1	1	1.1822e-15
1.28229e-06	1	1	1	1	1.4917e-15
1.28622e-06	1	1	1	1	1.81354e-15
1.28721e-06	1	1	1	1	1.81354e-15
1.28906e-06	1	1	1	1	1.81354e-15
1.29134e-06	1	1	1	1	1.81354e-15
1.29318e-06	1	1	1	1	1.81354e-15
1.29556e-06	1	1	1	1	1.81354e-15
1.29832e-06	1	1	1	1	1.81354e-15
1.3006e-06	1	1	1	1	1.81354e-15
1.3023e-06	1	1	1	1	1.81354e-15
1.30281e-06	1	1	1	1	1.81354e-15
1.30301e-06	1	1	1	1	1.81354e-15
1.30309e-06	1	1	1	1	1.81354e-15
1.30314e-06	1	1	1	1	1.81354e-15
1.30315e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
1.30316e-06	1	1	1	1	1.81354e-15
