0.01	1	4.3513e-06	0.02
0.03	2	2.31735e-05	0.04
0.07	3	0.000193965	0.08
0.15	4	0.00103896	0.08
0.150438	14	0.00110776	0.000411884
0.15085	15	0.000155741	0.000823768
0.151674	16	3.86053e-05	0.00164754
0.153321	17	8.6551e-06	0.00329507
0.156616	18	0.000958687	0.00329507
0.159911	19	6.60222e-05	0.00659015
0.166501	20	5.4244e-06	0.0131803
0.179682	21	1.76355e-06	0.0263606
0.206042	22	0.000272587	0.0527212
0.258764	23	4.42777e-05	0.105442
0.364206	24	0.000198171	0.210885
0.575091	25	0.000334844	0.406574
0.981665	26	0.000189201	0.813149
1.79481	27	2.28856e-05	1.6263
3.42111	28	6.28695e-06	3.25259
6.6737	29	1.45115e-06	6.50519
13.1789	30	1.76915e-07	13.0104
26.1893	31	0	13.0104
39.1996	32	0	13.0104
52.21	33	0	13.0104
