1e-06	1	0.5	1e-06
2e-06	2	0.5	1e-06
3e-06	3	0.5	1e-06
4e-06	4	0.5	1e-06
5e-06	5	0.5	1e-06
6e-06	6	0.5	1e-06
7e-06	7	0.5	1e-06
8e-06	8	0.5	1e-06
9e-06	9	0.5	1e-06
1e-05	10	0.5	1e-06
1.1e-05	11	0.5	1e-06
1.2e-05	12	0.5	1e-06
1.3e-05	13	0.5	1e-06
1.4e-05	14	0.5	1e-06
1.5e-05	15	0.5	1e-06
1.6e-05	16	0.5	1e-06
1.7e-05	17	0.5	1e-06
1.8e-05	18	0.5	1e-06
1.9e-05	19	0.5	1e-06
2e-05	20	0.5	1e-06
2.1e-05	21	0.5	1e-06
2.2e-05	22	0.5	1e-06
2.3e-05	23	0.5	1e-06
2.4e-05	24	0.5	1e-06
2.5e-05	25	0.5	1e-06
2.6e-05	26	0.5	1e-06
2.7e-05	27	0.5	1e-06
2.8e-05	28	0.5	1e-06
2.9e-05	29	0.5	1e-06
3e-05	30	0.5	1e-06
3.1e-05	31	0.5	1e-06
3.2e-05	32	0.5	1e-06
3.3e-05	33	0.5	1e-06
3.4e-05	34	0.5	1e-06
3.5e-05	35	0.5	1e-06
3.6e-05	36	0.5	1e-06
3.7e-05	37	0.5	1e-06
3.8e-05	38	0.5	1e-06
3.9e-05	39	0.5	1e-06
4e-05	40	0.5	1e-06
4.1e-05	41	0.5	1e-06
4.2e-05	42	0.5	1e-06
4.3e-05	43	0.5	1e-06
4.4e-05	44	0.5	1e-06
4.5e-05	45	0.5	1e-06
4.6e-05	46	0.5	1e-06
4.7e-05	47	0.5	1e-06
4.8e-05	48	0.5	1e-06
4.9e-05	49	0.5	1e-06
5e-05	50	0.5	1e-06
5.1e-05	51	0.5	1e-06
5.2e-05	52	0.5	1e-06
5.3e-05	53	0.5	1e-06
5.4e-05	54	0.5	1e-06
5.5e-05	55	0.5	1e-06
5.6e-05	56	0.5	1e-06
5.7e-05	57	0.5	1e-06
5.8e-05	58	0.5	1e-06
5.9e-05	59	0.5	1e-06
6e-05	60	0.5	1e-06
6.1e-05	61	0.5	1e-06
6.2e-05	62	0.5	1e-06
6.3e-05	63	0.5	1e-06
6.4e-05	64	0.5	1e-06
6.5e-05	65	0.5	1e-06
6.6e-05	66	0.5	1e-06
6.7e-05	67	0.5	1e-06
6.8e-05	68	0.5	1e-06
6.9e-05	69	0.5	1e-06
7e-05	70	0.5	1e-06
7.1e-05	71	0.5	1e-06
7.2e-05	72	0.5	1e-06
7.3e-05	73	0.5	1e-06
7.4e-05	74	0.5	1e-06
7.5e-05	75	0.5	1e-06
7.6e-05	76	0.5	1e-06
7.7e-05	77	0.5	1e-06
7.8e-05	78	0.5	1e-06
7.9e-05	79	0.5	1e-06
8e-05	80	0.5	1e-06
8.1e-05	81	0.5	1e-06
8.2e-05	82	0.5	1e-06
8.3e-05	83	0.5	1e-06
8.4e-05	84	0.5	1e-06
8.5e-05	85	0.5	1e-06
8.6e-05	86	0.5	1e-06
8.7e-05	87	0.5	1e-06
8.8e-05	88	0.5	1e-06
8.9e-05	89	0.5	1e-06
9e-05	90	0.5	1e-06
9.1e-05	91	0.5	1e-06
9.2e-05	92	0.5	1e-06
9.3e-05	93	0.5	1e-06
9.4e-05	94	0.5	1e-06
9.5e-05	95	0.5	1e-06
9.6e-05	96	0.5	1e-06
9.7e-05	97	0.5	1e-06
9.8e-05	98	0.5	1e-06
9.9e-05	99	0.5	1e-06
0.0001	100	0.5	1e-06
0.0001	101	0.5	1e-06
