0.000229593	2.53379e-16	0.919481	0	0.00226086	2.24434e-16
0.00194854	2.53379e-16	0.917831	0	0.0188662	2.24434e-16
0.00684292	2.53379e-16	0.915712	0	0.0631743	2.24434e-16
0.0182197	2.53379e-16	0.915869	0	0.151037	2.24434e-16
0.0327539	2.53379e-16	0.919223	0	0.238072	2.24434e-16
0.0459928	2.53379e-16	0.923079	0	0.298307	2.24434e-16
0.0563901	2.53379e-16	0.925933	0	0.33573	2.24434e-16
0.066632	2.53379e-16	0.928251	0	0.365798	2.24434e-16
0.0795637	2.53379e-16	0.930332	0	0.396032	2.24434e-16
0.0993013	2.53379e-16	0.932145	0	0.42958	2.24434e-16
0.137947	2.53379e-16	0.933444	0	0.46716	2.24434e-16
0.225023	2.53379e-16	0.933971	0	0.494113	2.24434e-16
0.498219	2.53379e-16	0.934035	0	0.499973	2.24434e-16
2.33481	2.53379e-16	0.934013	0	0.5	2.24434e-16
29.2927	2.53379e-16	0.934	0	0.5	2.24434e-16
200	2.53379e-16	0.933994	0	0.5	2.24434e-16
