0.01	1	1.95956e-05	0.02
0.03	2	2.86164e-05	0.04
0.07	3	0.000209527	0.08
0.15	4	0.00107955	0.08
0.150409	10	0.00104347	0.000408767
0.150818	11	0.000122019	0.000817534
0.151635	12	3.54588e-05	0.00163507
0.15327	13	2.66969e-05	0.00327013
0.153725	19	0.00112483	0.000423991
0.154149	20	0.000157789	0.000847983
0.154997	21	3.93237e-05	0.00169597
0.156693	22	8.79928e-06	0.00339193
0.160085	23	0.000953387	0.00339193
0.163477	24	6.44648e-05	0.00678386
0.170261	25	5.71239e-06	0.0135677
0.183829	26	4.57273e-06	0.0271354
0.210964	27	0.000275086	0.0542709
0.265235	28	5.44103e-05	0.108542
0.373777	29	0.000220813	0.217084
0.59086	30	0.000351449	0.406546
0.997406	31	0.000182159	0.813092
1.8105	32	2.15967e-05	1.62618
3.43668	33	5.97371e-06	3.25237
6.68905	34	1.40678e-06	6.50473
13.1938	35	2.68656e-07	13.0095
26.2032	36	0	13.0095
39.2127	37	0	13.0095
52.2222	38	0	13.0095
