0.01	1	0.00036341	0.0183553
0.0113958	4	4.6658e-06	0.00279156
0.0141873	5	0.00064809	0.00362131
0.0148066	7	1.89179e-06	0.00123849
0.0160451	8	7.24327e-05	0.00247698
0.0167979	10	1.63642e-05	0.00150572
0.0183037	11	0.000746156	0.00179492
0.0190107	13	5.52887e-05	0.0014141
0.0199177	15	0.000260259	0.00181391
0.0203471	17	1.67398e-05	0.0008589
0.021206	18	0.000412455	0.00146122
0.0216957	20	5.41038e-05	0.000979328
0.0225661	22	0.000733848	0.00104803
0.0232584	24	0.000351514	0.00129628
0.0237282	26	8.21747e-05	0.000939585
0.024467	28	0.000557016	0.00104958
0.0250731	30	0.000267996	0.00121225
0.0255555	32	0.000111476	0.000964752
0.0262204	34	0.000414177	0.00112838
0.0267461	36	0.000165059	0.0010515
0.0273251	38	0.000245716	0.00115802
0.0278274	40	0.00014047	0.00100456
0.0284416	42	0.000315408	0.0012274
0.0289017	44	0.000100011	0.000920232
0.0295951	46	0.000515373	0.00103206
0.0301839	48	0.000268699	0.00117752
0.0306713	50	0.000126606	0.00097478
0.0313092	52	0.000370767	0.00115691
0.0318088	54	0.000139978	0.000999292
0.0324244	56	0.000321912	0.00121521
0.0328899	58	0.000105573	0.000930881
0.0335703	60	0.000480425	0.00105638
0.0341391	62	0.000234846	0.00113748
0.0346508	64	0.000154126	0.00102346
0.0352457	66	0.00028101	0.00118978
0.0357254	68	0.000119174	0.000959502
0.0363773	70	0.000404813	0.00112148
0.0368995	72	0.00016709	0.00104437
0.0374775	74	0.00025055	0.00115603
0.0379775	76	0.000140511	0.000999961
0.0385923	78	0.0003205	0.00121685
0.0390567	80	0.000104733	0.000928893
0.0397391	82	0.000486093	0.00105197
0.0403112	84	0.000240453	0.00114416
0.0408186	86	0.000149042	0.00101485
0.0414206	88	0.00029477	0.00120409
0.0418922	90	0.000111272	0.000943113
0.0425601	92	0.000446153	0.00108398
0.0431083	94	0.000202793	0.00109633
0.0436476	96	0.000190134	0.00107875
0.0441996	98	0.000208445	0.00110391
0.0447337	100	0.000182817	0.00106819
0.0452935	102	0.000220436	0.0011195
0.0458169	104	0.000168776	0.001047
0.0463929	106	0.000247003	0.0011519
0.0468954	108	0.000143414	0.0010051
0.0475058	110	0.000311332	0.00122069
0.0479681	112	0.000102854	0.000924683
0.0486549	114	0.000498706	0.00104258
0.0492343	116	0.000252994	0.00115884
0.0497326	118	0.000138573	0.000996478
0.0503504	120	0.000326887	0.00120849
0.0508195	122	0.000108965	0.00093817
0.0514924	124	0.000459584	0.0010728
0.0520487	126	0.00021511	0.00111266
0.0525768	128	0.00017478	0.00105622
0.0531456	130	0.000235013	0.00113762
0.0536572	132	0.000154006	0.00102322
0.0542523	134	0.000281362	0.00119012
0.0547318	136	0.000118973	0.000959079
0.0553841	138	0.000405806	0.00112051
0.0559069	140	0.000167916	0.00104566
0.0564839	142	0.000248806	0.001154
0.0569851	144	0.000141928	0.00100248
0.0575978	146	0.000315972	0.00122292
0.0580589	148	0.000101784	0.000922259
0.0587482	150	0.000506145	0.0010372
0.0593319	152	0.000260536	0.0011674
0.0598249	154	0.000132858	0.000986007
0.0604521	156	0.000347017	0.00118351
0.0609355	158	0.000122831	0.000966789
0.0615804	160	0.00038786	0.00113837
0.0620915	162	0.00015343	0.00102226
0.0626874	164	0.000282864	0.00119171
0.063166	166	0.000118066	0.000957241
0.06382	168	0.000410227	0.00111627
0.0643457	170	0.000171582	0.00105134
0.0649182	172	0.000241274	0.00114514
0.065425	174	0.000148316	0.00101361
0.0660281	176	0.000296821	0.00120618
0.0664985	178	0.000110168	0.000940757
0.0671688	180	0.000452496	0.00107864
0.0677208	182	0.000208566	0.00110407
0.0682548	184	0.000182665	0.00106797
0.0688147	186	0.000220697	0.00111984
0.069338	188	0.000168491	0.00104655
0.0699143	190	0.000247598	0.00115259
0.0704164	192	0.000142921	0.00100423
0.0710275	194	0.000312859	0.00122219
0.071489	196	0.000102132	0.00092305
0.0721775	198	0.000503702	0.00103895
0.0727598	200	0.000258048	0.0011646
0.0732545	202	0.000134699	0.000989416
0.0738786	204	0.000340309	0.00119161
0.0743573	206	0.000118121	0.000957352
0.0750112	208	0.000409959	0.00111653
0.0755367	210	0.000171359	0.00105099
0.0761095	212	0.000241721	0.00114567
0.076616	214	0.000147924	0.00101293
0.0772197	216	0.000297941	0.00120732
0.0776894	218	0.000109573	0.00093948
0.078361	220	0.00045598	0.00107576
0.0789151	222	0.00021177	0.0011083
0.0794462	224	0.000178731	0.00106215
0.0800105	226	0.000227649	0.00112858
0.080528	228	0.000161182	0.00103498
0.0811134	230	0.000263721	0.00117096
0.0816043	232	0.000130562	0.000981705
0.0822354	234	0.000355705	0.00117333
0.0827248	236	0.000129064	0.000978867
0.0833584	238	0.000361576	0.00116663
0.0838519	240	0.00013336	0.000986941
0.0844782	242	0.000345165	0.00118573
0.0849603	244	0.000121522	0.000964193
0.0856077	246	0.000393796	0.00113234
