0.01	1	0.0010474	0.01
0.0173508	3	0.000484495	0.0113544
0.0253952	5	0.000552257	0.0114871
0.0340845	7	0.000684736	0.0109061
0.0449906	8	0.000366239	0.0199256
0.0649162	9	0.000945688	0.0199256
0.071993	11	0.00105321	0.00707685
0.0761301	13	0.0011008	0.00390542
0.0800355	14	0.000333678	0.00754521
0.0875807	15	0.000228487	0.0150904
0.10001	17	0.000648356	0.0161193
0.116129	18	0.00105767	0.0161193
0.127581	20	0.000426049	0.0191085
0.13974	22	0.000325416	0.0238465
0.158314	24	0.000884627	0.0199917
0.178306	25	0.000416912	0.0337927
0.204163	27	0.00066109	0.0331457
0.237309	28	0.000850424	0.0365297
0.273838	29	0.000847727	0.0403359
0.314174	30	0.00109247	0.0382514
0.352426	31	0.000954523	0.0382514
0.390677	32	0.000413892	0.0649403
0.455617	33	6.95758e-05	0.129881
0.585498	34	0.000784019	0.150296
0.735795	35	0.000181804	0.300593
1.03639	36	1.8209e-05	0.601186
1.63757	37	1.16935e-07	1.20237
2.83994	38	0	1.20237
