0.00237033	2	0.000112232	0.00474067
0.0058513	4	0.00031549	0.00695518
0.0128065	5	0.000845026	0.00769461
0.01739	7	0.000472514	0.00718707
0.0220125	9	0.000620338	0.00615605
0.0281686	10	0.000723096	0.00747798
0.0356466	11	0.000436312	0.0123
0.0422694	13	0.000817677	0.00747304
0.0497425	14	0.000920577	0.00785346
0.0575959	15	0.000691673	0.00979761
0.062255	17	0.000417515	0.00786864
0.0652965	19	0.00013084	0.00608289
0.0713794	20	0.000668465	0.00774574
0.0791251	21	0.0011536	0.00710936
0.0862345	22	0.000776966	0.00827159
0.0945061	23	0.000899266	0.00881569
0.0984067	25	0.000163743	0.00780138
0.106208	26	0.000621199	0.0103808
0.116589	27	0.00106901	0.00997342
0.124495	29	0.000659951	0.0101455
0.134641	30	0.00111943	0.00948148
0.144122	31	0.000803559	0.010811
0.154933	32	0.000952622	0.0111305
0.166064	33	0.000997664	0.0111461
0.17721	34	0.000713966	0.0136432
0.190853	35	0.00110971	0.0128171
0.201082	37	0.00074935	0.0121622
0.213244	38	0.000488233	0.0186998
0.231944	39	0.00111275	0.0175387
0.24127	41	0.000548381	0.0133732
0.254643	42	0.000485246	0.0206376
0.267547	44	0.000442996	0.021032
0.288579	45	0.000489495	0.0322872
0.320866	46	0.00101175	0.0320617
0.337089	48	0.00035321	0.0302904
0.367379	49	0.000572555	0.0423267
0.409706	50	0.000687857	0.0529805
0.462686	51	0.000813796	0.0599524
0.488616	54	0.000728551	0.0313555
0.519971	55	0.000342704	0.0596158
0.579587	56	0.00060256	0.0807907
0.660378	57	0.000762137	0.0950916
0.755469	58	0.000242605	0.190183
0.945652	59	0.000164698	0.380366
1.32602	60	0.000445444	0.617912
1.94393	61	3.10379e-05	1.23582
3.17975	62	2.76706e-07	2.47165
5.6514	63	0	2.47165
