0.01	1	1.05742e-05	0.02
0.03	2	9.67709e-05	0.04
0.07	3	0.000587	0.0550652
0.125065	4	0.000733055	0.066343
0.191408	5	0.000436278	0.109128
0.300536	6	0.000379182	0.195267
0.495803	7	0.000397895	0.339443
0.835247	8	0.000316073	0.677478
1.51272	9	0.000299765	1.35496
2.86768	10	0.000551973	1.93542
4.8031	11	0.000287974	3.87083
8.67393	12	6.32916e-05	7.74167
16.4156	13	0.000242125	15.4833
31.8989	14	0.000808529	17.5892
49.4882	15	0.000517492	26.1159
75.6041	16	0.000424325	43.6803
119.284	17	0.000482947	67.5999
186.884	18	0.000489321	103.798
200	19	0.000893846	14.0293
