0.01	1	1.06628e-05	0.02
0.03	2	9.02381e-05	0.04
0.07	3	0.000586231	0.0551085
0.125109	4	0.000694937	0.0685569
0.193665	5	0.000448148	0.110968
0.304634	6	0.000502559	0.167682
0.472316	7	0.000196812	0.335364
0.80768	8	9.14264e-06	0.670728
1.47841	9	0	0.670728
2.14914	10	0	0.670728
2.81986	11	0	0.670728
3.49059	12	0	0.670728
