0.01	1	1.26712e-05	0.02
0.03	2	9.03042e-05	0.04
0.07	3	0.000613314	0.0536352
0.123635	4	0.000622105	0.071307
0.194942	5	0.000517121	0.10592
0.300862	6	0.000369586	0.192463
0.493325	7	0.000260361	0.384926
0.878251	8	4.61263e-05	0.769852
1.6481	9	2.49259e-05	1.5397
3.18781	10	0.000151723	3.07941
6.26721	11	0.00010158	6.15881
12.426	12	0.000306482	12.3176
24.7437	13	0.000115093	24.6353
49.3789	14	0.000608381	33.1934
82.5723	15	0.000759036	39.1647
121.737	16	0.000267887	78.3293
200	17	0.000210647	156.526
